Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
1525469400000,85.00000000,85.21800000,84.84300000,85.11800000,1635.50300000,1525471199999,139054.48289600,289,743.95500000,63287.33621000,0
1525471200000,85.11800000,85.11900000,83.73900000,84.49500000,4617.29700000,1525472999999,390651.56408800,694,1289.23900000,108709.45707800,0
1525473000000,84.49000000,85.00000000,84.18700000,84.95000000,1588.01500000,1525474799999,134256.55456200,420,900.37800000,76142.31136700,0
1525474800000,84.84300000,85.13900000,83.68000000,84.18700000,1767.30300000,1525476599999,149265.46609500,569,636.46700000,53880.31591200,0
1525476600000,84.19800000,84.53300000,84.00000000,84.20500000,948.28600000,1525478399999,79929.68677900,250,313.50700000,26432.96318500,0
1525478400000,84.18100000,84.90000000,83.87600000,84.89900000,2077.98500000,1525480199999,175651.02844100,344,1512.37400000,127922.73861900,0
1525480200000,84.89900000,85.52900000,84.70100000,85.46000000,3270.35600000,1525481999999,278316.30707300,544,2495.73600000,212381.01858900,0
1525482000000,85.47000000,85.60000000,84.50000000,84.59000000,3323.58600000,1525483799999,282270.92493400,484,1249.80600000,106351.68152200,0
1525483800000,84.63400000,85.60000000,84.59000000,85.58000000,1132.03800000,1525485599999,96336.05818000,282,663.64300000,56471.67899600,0
1525485600000,85.58000000,85.95600000,85.00000000,85.22800000,5047.47500000,1525487399999,431695.91608500,929,1594.49100000,136566.10443000,0
1525487400000,85.31200000,85.41900000,84.69200000,85.00000000,8564.53900000,1525489199999,728050.64543800,517,2989.94100000,254130.19076400,0
1525489200000,85.00000000,85.21000000,84.56100000,84.90000000,3037.79200000,1525490999999,257710.12742500,418,868.19000000,73713.81174000,0
1525491000000,84.90000000,85.32400000,84.81000000,85.00000000,2795.70000000,1525492799999,237889.57183200,373,884.35300000,75223.37385800,0
1525492800000,85.00100000,85.40600000,84.90000000,85.10300000,1360.08100000,1525494599999,115828.13393400,314,479.03700000,40820.19795500,0
1525494600000,85.22500000,85.80000000,85.00000000,85.36700000,4603.64700000,1525496399999,393391.64631700,625,2017.12600000,172294.60719900,0
1525496400000,85.36700000,85.75000000,85.00100000,85.53400000,1950.03800000,1525498199999,166633.42112100,414,709.70500000,60699.95325600,0
1525498200000,85.53400000,86.19700000,85.40800000,85.84200000,3962.77900000,1525499999999,340072.63809300,649,1804.40900000,154892.72572100,0
1525500000000,85.84400000,86.02400000,85.40900000,85.40900000,1496.72400000,1525501799999,128414.72978700,431,582.22800000,50007.55651100,0
1525501800000,85.44200000,85.62900000,85.15000000,85.23300000,2008.89300000,1525503599999,171342.05465100,462,721.98500000,61581.60814700,0
1525503600000,85.23300000,85.64900000,85.14000000,85.26000000,7216.09000000,1525505399999,615908.13731000,530,4178.81000000,356093.31671900,0
1525505400000,85.30400000,85.75000000,85.30400000,85.75000000,1701.43200000,1525507199999,145643.13563200,308,849.30700000,72723.94826800,0
1525507200000,85.75000000,85.92000000,85.66500000,85.72000000,1293.83500000,1525508999999,110972.76908300,299,788.97600000,67694.60566700,0
1525509000000,85.86700000,86.25000000,85.76400000,86.08400000,7839.11800000,1525510799999,674212.15312800,465,6960.12200000,598634.82785200,0
1525510800000,86.02900000,86.19900000,85.66500000,85.97100000,3589.23200000,1525512599999,308434.02477600,408,1461.90300000,125504.93730400,0
1525512600000,85.86900000,86.09800000,85.80500000,85.88100000,2584.46600000,1525514399999,222078.77795700,245,1594.26400000,136980.67374400,0
1525514400000,85.89900000,86.50000000,85.85000000,86.05500000,4878.76300000,1525516199999,420837.71073400,847,1926.49200000,166129.45613000,0
1525516200000,86.05500000,86.49600000,85.80000000,85.93800000,4377.76600000,1525517999999,376627.87539600,811,1548.35400000,133312.11835800,0
1525518000000,85.81500000,86.14400000,85.07800000,85.24600000,5280.59000000,1525519799999,451530.63848800,910,1496.36800000,127974.83040100,0
1525519800000,85.36800000,85.80900000,85.22500000,85.61100000,2572.20700000,1525521599999,220078.32147400,487,1175.59200000,100600.23757600,0
1525521600000,85.61100000,86.00000000,85.50000000,85.94200000,2719.30500000,1525523399999,233156.13862500,553,1111.19500000,95283.70518300,0
1525523400000,85.94200000,86.28000000,85.65000000,85.70000000,5073.17300000,1525525199999,435948.54182800,630,3308.06200000,284407.58379200,0
1525525200000,85.73400000,86.29900000,85.59000000,85.62100000,5935.71300000,1525526999999,510078.36913800,805,2126.56400000,182929.14983800,0
1525527000000,85.62100000,86.30000000,85.02400000,85.07000000,7361.13400000,1525528799999,629573.03759300,1116,2443.03700000,209400.93859900,0
1525528800000,85.07000000,85.56000000,85.01100000,85.42400000,3497.60200000,1525530599999,298443.61619400,570,1171.91500000,100046.87686900,0
1525530600000,85.22600000,85.70000000,85.06800000,85.45000000,2536.09500000,1525532399999,216475.45201700,471,1431.24400000,122208.55219800,0
1525532400000,85.45000000,86.00000000,85.45000000,85.77800000,4084.74600000,1525534199999,350011.87432900,627,1356.54000000,116317.69262600,0
1525534200000,85.77800000,85.77800000,85.43700000,85.43700000,3777.69900000,1525535999999,323348.50251100,545,1034.81500000,88610.15886200,0
1525536000000,85.44100000,85.55000000,84.41000000,85.06000000,9774.18600000,1525537799999,830145.34967100,1468,3680.40200000,312465.11696400,0
1525537800000,85.06000000,85.30000000,84.81200000,85.12300000,1448.40000000,1525539599999,123204.34971600,395,670.90300000,57091.49656900,0
1525539600000,85.17400000,85.52200000,85.04200000,85.17500000,1799.31500000,1525541399999,153309.37337000,372,1025.70300000,87389.09415700,0
1525541400000,85.25000000,85.35800000,84.83000000,84.89900000,1847.62700000,1525543199999,157287.29015900,358,495.22800000,42156.12198900,0
1525543200000,84.83400000,85.15600000,84.33900000,84.92500000,4116.49700000,1525544999999,348528.48935700,724,1819.75000000,154021.63407000,0
1525545000000,84.92500000,85.00000000,84.56100000,84.84600000,1558.65900000,1525546799999,132128.89279700,328,1049.03200000,88909.75823000,0
1525546800000,84.96600000,85.10000000,84.87100000,85.00000000,1418.33200000,1525548599999,120516.37549500,277,1077.60800000,91571.86394300,0
1525548600000,85.01700000,85.39000000,84.83000000,85.06800000,1626.06000000,1525550399999,138417.52558900,326,888.28100000,75670.57235700,0
1525550400000,85.05000000,85.25900000,84.58200000,84.74200000,1461.58700000,1525552199999,124052.19307000,329,596.60000000,50746.98841500,0
1525552200000,84.80000000,85.23200000,84.74200000,84.89200000,1577.69700000,1525553999999,134149.79994600,359,927.62100000,78873.05308400,0
1525554000000,84.89200000,85.00000000,84.34000000,84.74400000,2454.37400000,1525555799999,207962.15088500,612,1530.12000000,129725.30542100,0
1525555800000,84.66000000,84.90000000,84.34100000,84.77500000,1122.55800000,1525557599999,94979.87135500,317,513.37400000,43457.96597100,0
1525557600000,84.77800000,85.23900000,84.35700000,85.20000000,1608.58700000,1525559399999,136649.77824300,338,1113.52500000,94632.51380300,0
1525559400000,85.23900000,85.37000000,84.98000000,85.00300000,2559.82100000,1525561199999,217931.94776500,381,819.63500000,69867.81301600,0
1525561200000,85.03700000,85.68900000,84.62000000,84.62000000,2621.41400000,1525562999999,223314.16024400,559,1013.55300000,86480.40221700,0
1525563000000,84.62100000,84.75000000,84.36700000,84.50000000,2549.59600000,1525564799999,215521.73944100,410,330.27600000,27923.07576300,0
1525564800000,84.59100000,85.22100000,84.38400000,84.99900000,2824.01800000,1525566599999,239229.81262200,614,1037.73100000,88004.82446700,0
1525566600000,84.90700000,87.92000000,84.90000000,87.92000000,15115.36400000,1525568399999,1306634.27338100,2229,9431.48800000,815322.45908000,0
1525568400000,87.89900000,88.40000000,86.74100000,87.35200000,20462.40500000,1525570199999,1792777.41504900,3339,9554.12400000,837713.36109700,0
1525570200000,87.35200000,87.87000000,86.43000000,87.03000000,7296.82500000,1525571999999,635622.75622500,1006,2832.73300000,246935.95568500,0
1525572000000,87.00600000,87.50000000,86.91700000,86.91700000,3939.00200000,1525573799999,343582.68828700,677,2282.45200000,199148.16956100,0
1525573800000,86.90900000,87.08400000,86.35000000,86.46600000,4838.14300000,1525575599999,419475.33948200,874,3206.82700000,278117.81710900,0
1525575600000,86.46600000,86.89900000,85.73700000,86.69300000,4269.47600000,1525577399999,368650.66193200,886,2255.79400000,194922.46049400,0
1525577400000,86.69300000,87.88000000,86.69300000,87.67000000,8764.67100000,1525579199999,767401.37081200,1208,4085.70200000,357510.88767600,0
1525579200000,87.67000000,88.45000000,87.48000000,88.17100000,9175.83200000,1525580999999,807710.46417800,1081,6200.42300000,545781.61214100,0
1525581000000,88.17900000,88.29800000,87.00000000,87.01100000,8801.10500000,1525582799999,772804.42024000,954,4519.66000000,397084.41568200,0
1525582800000,87.15400000,87.46600000,85.80100000,86.08300000,13386.75400000,1525584599999,1156348.21777100,1776,3961.06600000,342744.11281100,0
1525584600000,86.07700000,86.50000000,85.04400000,85.10000000,6901.29400000,1525586399999,592947.18633100,1243,1207.02100000,103702.36645800,0
1525586400000,85.09000000,85.19900000,82.75000000,83.05000000,20715.51500000,1525588199999,1733410.72171600,3120,7783.53500000,651923.41094300,0
1525588200000,83.05000000,84.62000000,82.26000000,84.39400000,15732.93700000,1525589999999,1314163.27459900,1954,7818.56100000,654361.30778500,0
1525590000000,84.29700000,84.58000000,83.50100000,84.58000000,13662.72800000,1525591799999,1146566.14535200,915,6746.89100000,566708.06364300,0
1525591800000,84.58000000,84.75000000,83.90000000,84.69800000,5888.82300000,1525593599999,496762.58198600,782,2355.12100000,198680.64666500,0
1525593600000,84.62700000,84.62700000,82.19000000,82.89800000,8864.43800000,1525595399999,736837.04631800,1582,3422.02400000,283927.31645100,0
1525595400000,82.90400000,83.45000000,81.50000000,82.24000000,14748.48700000,1525597199999,1210237.16400900,1820,7352.84300000,602404.58040000,0
1525597200000,82.20000000,82.74500000,81.58800000,82.40400000,8289.68200000,1525598999999,680806.92357000,1149,3906.07200000,321112.16236700,0
1525599000000,82.47000000,82.58100000,81.62100000,82.38600000,3309.57900000,1525600799999,271664.77199500,662,1734.61600000,142517.40158700,0
1525600800000,82.48400000,83.19400000,82.18800000,83.00000000,7132.08200000,1525602599999,590540.82783100,920,5002.52800000,414180.99550000,0
1525602600000,83.00000000,84.00000000,82.46900000,83.12700000,11350.38000000,1525604399999,948877.94491800,1325,4573.90400000,382112.84476900,0
1525604400000,83.11000000,83.19300000,80.59600000,82.31000000,9767.72900000,1525606199999,798798.84477800,1650,4106.96400000,336329.15380900,0
1525606200000,82.19100000,82.56900000,81.00000000,81.44600000,5170.71100000,1525607999999,421943.70679200,1108,1729.04700000,140662.96430100,0
1525608000000,81.44600000,81.44600000,79.88800000,80.85600000,15676.72300000,1525609799999,1261304.76096000,2508,6907.11600000,556408.43959000,0
1525609800000,80.85500000,81.70000000,80.15200000,81.10000000,9624.36300000,1525611599999,778896.52601000,1234,5822.58500000,470932.66772900,0
1525611600000,81.08700000,81.85400000,80.42200000,81.74900000,4558.79900000,1525613399999,369939.61666300,890,2509.73300000,203518.81673400,0
1525613400000,81.63000000,82.96000000,81.30200000,81.38500000,7871.95300000,1525615199999,645824.67936900,1273,3972.87900000,326286.26246000,0
1525615200000,81.38400000,81.65000000,80.50100000,81.55200000,3883.34600000,1525616999999,314912.41089500,877,2070.02800000,167964.63692500,0
1525617000000,81.64900000,81.88000000,81.22000000,81.66800000,3040.09500000,1525618799999,248076.01624800,559,1425.02200000,116277.40086100,0
1525618800000,81.66800000,82.03700000,80.62000000,80.82400000,3605.53700000,1525620599999,292647.78144300,780,1521.08700000,123655.83395600,0
1525620600000,80.74200000,81.18000000,80.52100000,80.93400000,3262.62700000,1525622399999,263950.79577500,579,2016.20600000,163134.64095600,0
1525622400000,80.92100000,82.20000000,80.92100000,82.07100000,3578.63300000,1525624199999,292329.74251500,660,2275.94700000,185954.32729900,0
1525624200000,82.07400000,82.41000000,81.58100000,82.20000000,3435.40100000,1525625999999,282128.30402300,604,1937.13300000,159087.80153400,0
1525626000000,82.20000000,82.88500000,82.09400000,82.75000000,3431.09900000,1525627799999,283114.20386300,516,1996.73300000,164871.75896600,0
1525627800000,82.75000000,82.84600000,82.33000000,82.56000000,1768.27700000,1525629599999,146089.85467100,420,982.18200000,81139.46266300,0
1525629600000,82.56000000,82.76300000,81.51000000,82.00000000,2515.45600000,1525631399999,206696.12331200,645,817.70900000,67264.24800600,0
1525631400000,82.00000000,82.66900000,81.67000000,82.04500000,1333.60500000,1525633199999,109567.29962800,501,792.62400000,65120.69167400,0
1525633200000,82.04400000,82.23900000,81.81200000,81.94400000,1024.42600000,1525634999999,84031.10765800,255,409.26300000,33580.73098800,0
1525635000000,81.94400000,82.24500000,81.49900000,82.00000000,2138.87300000,1525636799999,174972.82181900,375,667.22700000,54726.17201900,0
1525636800000,82.00000000,82.44400000,81.88900000,81.89000000,2115.46400000,1525638599999,173838.95938900,320,590.93000000,48563.84966900,0
1525638600000,81.89000000,82.59900000,81.85300000,81.94700000,1513.73400000,1525640399999,124498.29692100,418,1049.20800000,86324.82351900,0
1525640400000,82.12600000,82.38000000,81.96600000,82.38000000,639.50700000,1525642199999,52529.66857500,195,266.19600000,21896.66483400,0
1525642200000,82.38000000,82.46600000,82.15000000,82.40000000,960.36200000,1525643999999,79030.33887700,197,492.10900000,40511.24715300,0
1525644000000,82.49000000,83.39000000,82.40000000,83.00000000,2570.74700000,1525645799999,213346.95355400,696,1668.51800000,138384.98333600,0
1525645800000,83.02000000,83.44400000,82.53100000,83.23500000,2162.04100000,1525647599999,179601.10579800,645,1290.99000000,107303.58433000,0
1525647600000,83.23500000,83.60000000,82.83500000,83.50900000,1895.47300000,1525649399999,157895.37999100,564,1402.47400000,116849.51791400,0
1525649400000,83.54300000,83.87000000,83.20600000,83.76600000,1762.03900000,1525651199999,147340.39614400,486,869.35600000,72731.66172500,0
1525651200000,83.68000000,83.85400000,82.13400000,82.40500000,2359.27600000,1525652999999,195820.76587100,1031,1254.99400000,104065.66856100,0
1525653000000,82.52000000,82.62900000,80.53000000,80.53000000,8139.85400000,1525654799999,663032.64329800,1901,2634.00700000,214836.49347600,0
1525654800000,80.74700000,81.35200000,78.15900000,78.69300000,22026.51100000,1525656599999,1749349.75446800,3851,8188.30700000,650183.89305200,0
1525656600000,78.70000000,79.25700000,77.77900000,78.86200000,16076.07600000,1525658399999,1261058.07736900,2770,5944.53200000,466543.13941600,0
1525658400000,78.93700000,78.93800000,77.25000000,78.50000000,8860.47900000,1525660199999,693804.08576500,1149,3912.20400000,306795.33783200,0
1525660200000,78.57400000,79.90800000,76.91100000,77.75700000,18286.54200000,1525661999999,1423558.67429300,2317,6881.97900000,537278.25303100,0
1525662000000,77.76400000,77.78000000,76.11200000,76.11200000,8572.08500000,1525663799999,659650.63768900,1361,3669.20900000,282771.32073400,0
1525663800000,76.20000000,78.16000000,76.10000000,78.08000000,21846.47500000,1525665599999,1677570.97208200,1635,15558.64900000,1192685.61046300,0
1525665600000,78.10000000,78.68800000,77.70000000,77.92100000,7777.54200000,1525667399999,607691.66212800,1118,2617.43200000,204675.34768200,0
1525667400000,78.05800000,78.10000000,77.27800000,77.36600000,5505.04000000,1525669199999,427515.77401700,659,3365.86500000,261085.49330400,0
1525669200000,77.46000000,77.53600000,76.82000000,77.17000000,3252.36200000,1525670999999,250884.85789500,635,1197.48100000,92345.19964700,0
1525671000000,77.23300000,78.24800000,77.23300000,78.16000000,6955.47900000,1525672799999,541128.44691800,666,3073.47300000,238943.61137700,0
1525672800000,78.01000000,79.80000000,78.00000000,79.41400000,5715.34700000,1525674599999,449962.57707800,905,4178.72700000,328936.90417800,0
1525674600000,79.41400000,79.71500000,78.51000000,79.69400000,4742.32100000,1525676399999,375439.05379300,714,2379.17500000,188579.24368600,0
1525676400000,79.53700000,79.69900000,78.70000000,78.90900000,5572.28700000,1525678199999,439990.92786400,473,1715.11800000,135624.84614300,0
1525678200000,79.04400000,79.04400000,77.00000000,77.85800000,8054.87200000,1525679999999,628085.91632200,1183,3036.84700000,236711.70827400,0
1525680000000,77.86000000,78.20000000,77.20000000,77.93700000,3605.12200000,1525681799999,280297.21035700,615,2462.00200000,191510.95415400,0
1525681800000,77.93700000,79.48700000,77.82600000,78.87100000,7028.52200000,1525683599999,554211.49971200,1184,4135.56300000,326268.66358100,0
1525683600000,78.84000000,78.85700000,77.33000000,77.63000000,4297.13500000,1525685399999,334771.25097800,1116,1653.63900000,128856.56051500,0
1525685400000,77.62900000,78.05400000,76.60000000,76.74900000,5918.65500000,1525687199999,456706.00988400,1296,2223.11600000,171817.52796800,0
1525687200000,76.74900000,77.88700000,76.69000000,76.70000000,6593.23900000,1525688999999,507995.32856000,945,4117.94100000,317086.89626000,0
1525689000000,76.71400000,77.47000000,76.51200000,77.39400000,3160.76100000,1525690799999,243197.89960500,473,2271.42200000,174582.86253100,0
1525690800000,77.40000000,78.03000000,76.74300000,77.89400000,3313.48400000,1525692599999,256772.05969000,691,1746.84300000,135452.08309500,0
1525692600000,77.84000000,77.99800000,76.81000000,77.63000000,2228.61700000,1525694399999,172483.01851900,497,742.58900000,57566.37930000,0
1525694400000,77.63000000,78.44700000,77.50400000,78.00000000,5795.56000000,1525696199999,452222.59183900,709,2015.43300000,157149.75720500,0
1525696200000,78.10900000,78.40100000,78.00000000,78.39900000,3639.53800000,1525697999999,284371.74126100,542,623.75800000,48836.80597500,0
1525698000000,78.39900000,78.44700000,77.30000000,77.65000000,6246.25300000,1525699799999,488067.09172900,656,1537.56900000,119731.69278600,0
1525699800000,77.66000000,78.29900000,77.51600000,77.70000000,2741.09200000,1525701599999,213816.27659100,600,1709.78900000,133456.10002000,0
1525701600000,77.82800000,77.82800000,76.28000000,77.21000000,8692.82600000,1525703399999,669847.17075500,1415,3244.76400000,249884.29091900,0
1525703400000,77.21000000,77.91000000,77.16000000,77.64000000,4594.87800000,1525705199999,356271.10296500,580,2937.68300000,227598.18109600,0
1525705200000,77.50100000,78.55000000,77.50000000,78.54900000,13028.52200000,1525706999999,1016030.69505100,647,11628.00400000,906629.20367800,0
1525707000000,78.54900000,79.16000000,78.38200000,79.12500000,5368.06500000,1525708799999,422501.49681200,908,3454.49300000,271897.26523300,0
1525708800000,79.05500000,79.90000000,78.84100000,79.00000000,10229.41200000,1525710599999,811696.41513100,1218,4503.13000000,357331.96854200,0
1525710600000,79.00000000,79.20000000,78.50100000,78.90100000,8202.41900000,1525712399999,645828.51868700,588,6350.65600000,499837.53325900,0
1525712400000,78.90100000,79.94900000,78.90000000,79.47500000,3589.98400000,1525714199999,285704.31271300,552,2922.29300000,232590.33934300,0
1525714200000,79.49100000,79.90000000,79.05000000,79.30900000,2984.24700000,1525715999999,237152.63503500,597,1258.04500000,100129.73741600,0
1525716000000,79.19000000,79.75000000,79.10000000,79.36000000,1925.45200000,1525717799999,152807.81073100,449,937.19900000,74426.73480200,0
1525717800000,79.22500000,79.90000000,79.22500000,79.43600000,3117.92800000,1525719599999,248333.69736400,334,2186.76500000,174150.01333700,0
1525719600000,79.47800000,80.60100000,79.27000000,80.60100000,4766.83800000,1525721399999,380806.96468900,903,2776.62000000,221620.00999500,0
1525721400000,80.40200000,80.73800000,79.46100000,80.24000000,9667.67700000,1525723199999,776726.13428900,1094,3931.77100000,315674.40249400,0
1525723200000,80.37500000,80.41900000,79.60100000,79.75000000,2511.33800000,1525724999999,200893.75801900,474,1172.59100000,93896.90045200,0
1525725000000,79.75000000,80.22500000,79.53900000,80.15800000,1822.85100000,1525726799999,145688.17822700,346,1210.13200000,96741.22433100,0
1525726800000,80.15800000,80.55000000,80.14600000,80.35300000,2938.00800000,1525728599999,236043.80013900,455,2013.48300000,161771.92933800,0
1525728600000,80.27000000,80.40000000,79.51000000,79.69000000,3402.28800000,1525730399999,271858.82478800,472,1429.91300000,114313.27867400,0
1525730400000,79.69000000,79.84900000,78.34000000,78.60500000,4691.75100000,1525732199999,371221.49432100,1010,1248.02400000,98677.80825700,0
1525732200000,78.60500000,78.96300000,78.13000000,78.48400000,3574.36400000,1525733999999,280776.33934100,703,1653.40400000,129839.97242600,0
1525734000000,78.50000000,78.91800000,78.41700000,78.75700000,2473.48700000,1525735799999,194324.88870400,363,1506.05300000,118237.21699700,0
1525735800000,78.75700000,79.41000000,78.36000000,79.12900000,3273.23000000,1525737599999,258794.62380900,560,1135.74800000,89842.43509000,0
1525737600000,79.18600000,79.82800000,79.03000000,79.82500000,2821.68900000,1525739399999,224329.15301700,739,1312.72100000,104376.43193000,0
1525739400000,79.73000000,80.24000000,79.53300000,80.24000000,2979.85000000,1525741199999,238028.22620500,500,1767.19600000,141180.49088000,0
1525741200000,80.23000000,80.98600000,80.12000000,80.67000000,4688.97900000,1525742999999,378149.21260900,814,2025.01200000,163310.96063900,0
1525743000000,80.50100000,80.80000000,79.99900000,80.56100000,8344.19500000,1525744799999,670944.24454700,769,2139.20500000,172022.47829000,0
1525744800000,80.56100000,80.90000000,80.42100000,80.49600000,1913.00500000,1525746599999,154401.07343300,484,1027.00000000,82893.62886800,0
1525746600000,80.49600000,81.75000000,80.39900000,80.71100000,6655.19800000,1525748399999,539073.28174500,977,4315.19000000,349592.31449500,0
1525748400000,80.76000000,80.94800000,80.01000000,80.49900000,4232.72800000,1525750199999,340012.25131000,747,1499.98500000,120654.38266100,0
1525750200000,80.49900000,80.79900000,80.23500000,80.61900000,1409.41000000,1525751999999,113463.00193200,341,718.48700000,57843.39651800,0
1525752000000,80.61900000,80.68000000,80.24000000,80.52000000,1953.62100000,1525753799999,157267.20405400,277,756.20500000,60890.46703100,0
1525753800000,80.41600000,80.50500000,80.26000000,80.48200000,1259.48500000,1525755599999,101307.62109300,157,575.31400000,46281.91142100,0
1525755600000,80.46400000,80.68000000,79.30100000,79.95000000,5592.40700000,1525757399999,446880.68404600,903,2208.62800000,176684.67551400,0
1525757400000,79.95000000,80.10100000,78.89000000,79.26000000,5459.16900000,1525759199999,433903.11494500,762,1167.55100000,92572.05376700,0
1525759200000,79.37500000,80.15000000,78.80200000,79.43700000,5591.46700000,1525760999999,442854.45321000,882,3752.40100000,297257.61685800,0
1525761000000,79.42400000,79.73900000,78.84000000,79.20000000,3375.06600000,1525762799999,266879.02475300,565,2036.10500000,160939.61465200,0
1525762800000,79.03600000,79.50200000,79.00100000,79.16900000,1661.02200000,1525764599999,131641.31069500,284,629.82000000,49913.17109200,0
1525764600000,79.14000000,79.40700000,78.80000000,79.26000000,3687.35000000,1525766399999,291412.52401200,326,2172.07200000,171632.82857800,0
1525766400000,79.24400000,79.70000000,79.11000000,79.70000000,919.08100000,1525768199999,72972.47409700,293,570.95200000,45357.63348000,0
1525768200000,79.53300000,79.87900000,79.32100000,79.70200000,1020.41800000,1525769999999,81239.54523400,254,202.34400000,16115.66939100,0
1525770000000,79.70200000,79.78000000,78.51700000,78.86800000,3616.09000000,1525771799999,285898.75922900,657,912.90400000,72322.06849100,0
1525771800000,78.88900000,78.92600000,78.11400000,78.87300000,4376.93900000,1525773599999,343673.87277900,925,1651.15600000,129687.58204000,0
1525773600000,78.85100000,78.97000000,78.20100000,78.63500000,2313.07600000,1525775399999,182119.17954000,420,1504.77800000,118520.71937400,0
1525775400000,78.63000000,78.66000000,78.13400000,78.36000000,2115.76600000,1525777199999,165978.39610100,383,1387.06000000,108820.70021600,0
1525777200000,78.34000000,78.65400000,77.00000000,77.00000000,5813.11700000,1525778999999,450783.75156900,1330,1450.94400000,112447.65969900,0
1525779000000,77.07700000,77.40000000,76.60100000,76.60100000,4519.68200000,1525780799999,348107.52774100,892,1208.36800000,93199.12024200,0
1525780800000,76.80000000,76.80000000,75.38600000,75.99400000,15769.44800000,1525782599999,1197334.46684600,2567,7165.34700000,543922.22199500,0
1525782600000,75.82000000,76.60000000,75.60200000,76.10000000,5042.33800000,1525784399999,383358.69198700,858,2149.75000000,163519.72399900,0
1525784400000,76.10000000,76.90000000,76.00100000,76.27100000,6237.01000000,1525786199999,477860.20884900,667,1863.42900000,142671.54415000,0
1525786200000,76.17600000,76.46800000,75.92800000,76.09300000,4073.74700000,1525787999999,310305.10644900,413,2603.12500000,198262.94743200,0
1525788000000,76.02400000,76.99900000,75.80000000,76.99900000,5774.06800000,1525789799999,441913.92286800,570,4514.84000000,345569.78766100,0
1525789800000,76.90100000,76.92300000,76.15000000,76.38300000,3349.01700000,1525791599999,256339.23302000,447,1648.98100000,126282.63999100,0
1525791600000,76.49800000,76.70800000,76.10000000,76.32000000,3088.21800000,1525793399999,235677.12398800,427,1250.15200000,95441.58027700,0
1525793400000,76.32000000,76.85300000,76.20000000,76.81400000,1873.32700000,1525795199999,143369.80524800,255,1571.03900000,120223.78473000,0
1525795200000,76.73200000,76.73200000,76.13000000,76.35000000,3453.80500000,1525796999999,263792.86076100,408,1812.79600000,138385.31408500,0
1525797000000,76.38700000,76.49500000,75.99900000,76.09900000,3962.89300000,1525798799999,302148.18914100,327,860.97200000,65613.42788800,0
1525798800000,76.10400000,76.79700000,76.05000000,76.69600000,2197.72500000,1525800599999,167957.93235900,397,1398.85000000,106892.71224300,0
1525800600000,76.77000000,76.79600000,76.06100000,76.20100000,1452.81900000,1525802399999,111118.63287500,336,429.38600000,32896.33868400,0
1525802400000,76.20100000,77.17600000,75.55000000,76.91300000,5057.61200000,1525804199999,386093.19097500,565,2178.39600000,166639.79229600,0
1525804200000,77.03100000,78.10000000,76.99800000,77.57200000,13647.27400000,1525805999999,1057311.53325200,1335,5061.89400000,392677.55860400,0
1525806000000,77.65000000,78.03000000,77.18000000,77.45400000,3001.71500000,1525807799999,233069.89591900,356,1244.43500000,96696.23110900,0
1525807800000,77.55600000,77.92000000,77.18500000,77.59800000,6148.74400000,1525809599999,476179.96492500,307,4811.34500000,372304.71653000,0
1525809600000,77.59900000,77.78800000,77.30000000,77.45500000,670.29600000,1525811399999,51999.53954500,216,313.16200000,24309.26692800,0
1525811400000,77.43700000,77.58800000,76.45000000,76.70000000,6519.90700000,1525813199999,502743.55712200,669,1899.07800000,146484.66351400,0
1525813200000,76.78000000,77.36000000,76.45400000,77.20000000,1297.30800000,1525814999999,99812.67139500,376,858.12400000,66036.87480500,0
1525815000000,77.20400000,77.45200000,76.95500000,76.95500000,904.05900000,1525816799999,69833.69031000,218,447.22200000,34539.01377900,0
1525816800000,76.95700000,77.91000000,76.95700000,77.61300000,1812.33400000,1525818599999,140264.63735900,331,1423.40400000,110162.92707500,0
1525818600000,77.55100000,77.88000000,77.28500000,77.42600000,1109.68300000,1525820399999,86032.47983200,213,523.44200000,40602.66816500,0
1525820400000,77.42200000,77.89000000,77.03100000,77.51000000,756.19300000,1525822199999,58623.48728800,303,360.52100000,27990.81724300,0
1525822200000,77.51500000,77.64600000,76.39000000,76.85300000,8245.89500000,1525823999999,636404.44016100,679,7035.79200000,543294.03976200,0
1525824000000,76.82600000,76.95000000,76.00000000,76.36800000,2760.61700000,1525825799999,210933.24402800,622,721.36400000,55176.87691100,0
1525825800000,76.36800000,76.61200000,76.00000000,76.10000000,2734.66300000,1525827599999,208634.94022900,349,1511.94500000,115479.24720300,0
1525827600000,76.10000000,76.45100000,76.10000000,76.23300000,911.47600000,1525829399999,69537.39126100,208,366.81000000,28001.31208300,0
1525829400000,76.22900000,76.65900000,76.20000000,76.54500000,1390.67100000,1525831199999,106156.71126600,160,1035.47000000,79028.53543500,0
1525831200000,76.54500000,76.55000000,75.51600000,75.78900000,2364.45500000,1525832999999,179504.04640500,513,794.41400000,60301.76786900,0
1525833000000,75.67700000,75.78800000,73.88600000,73.99000000,14723.59600000,1525834799999,1099245.74587200,2302,5481.54000000,408395.41024000,0
1525834800000,73.99000000,74.27700000,73.00000000,73.48200000,10925.32000000,1525836599999,802343.93427600,1639,5505.20200000,404225.11455500,0
