Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
1510531200000,5839.94000000,5979.18000000,5799.01000000,5870.77000000,47.69455200,1510532999999,281627.57522106,302,24.86911100,146949.00159569,20771.40660417
1510533000000,5870.76000000,6016.07000000,5853.41000000,6016.07000000,38.99654000,1510534799999,231758.22314494,253,21.89144600,130158.33435717,20822.91858561
1510534800000,6000.00000000,6009.99000000,5831.05000000,5831.05000000,51.94222200,1510536599999,307171.01076287,340,14.74482300,87008.97109093,20783.45074055
1510536600000,5859.90000000,5907.65000000,5810.00000000,5829.56000000,72.59237800,1510538399999,425730.80960970,271,52.25754900,306982.38179458,20699.08804916
1510538400000,5829.60000000,5914.99000000,5828.16000000,5900.00000000,49.66459600,1510540199999,291942.30084595,329,26.79271300,157661.33306255,20824.40450078
1510540200000,5900.00000000,6030.56000000,5898.06000000,5944.52000000,38.05854300,1510541999999,226585.82238313,488,20.11500900,119918.92460505,20785.42757616
1510542000000,5949.07000000,6054.94000000,5699.99000000,6001.00000000,106.11342000,1510543799999,629427.70869682,512,62.26716300,370707.73615776,20862.73361002
1510543800000,6001.00000000,6003.96000000,5944.99000000,5983.99000000,37.64614100,1510545599999,224540.11075327,273,13.42921300,80256.88879141,20823.89442271
1510545600000,5983.99000000,6057.00000000,5958.11000000,6057.00000000,56.90233000,1510547399999,342106.19591015,380,22.19173400,133682.21883173,20881.91561249
1510547400000,6057.00000000,6090.00000000,6000.00000000,6060.18000000,59.27687500,1510549199999,358537.09132155,343,27.76740300,168091.62354550,20963.08868390
1510549200000,6082.00000000,6263.78000000,6000.00000000,6210.00000000,94.65811700,1510550999999,581428.43433104,495,49.25823400,302415.25847119,20990.53075679
1510551000000,6200.00000000,6320.00000000,6195.01000000,6250.14000000,83.47612600,1510552799999,523345.24205884,663,40.69840100,255389.33652815,21114.71909493
1510552800000,6251.02000000,6320.00000000,6251.02000000,6255.21000000,55.71407100,1510554599999,350745.00156071,351,28.78631400,181337.52500800,21097.06595142
1510554600000,6275.96000000,6350.00000000,6230.00000000,6284.00000000,58.98809100,1510556399999,370745.94089012,314,29.35318100,184964.06128548,21121.10818304
1510556400000,6284.00000000,6285.00000000,6150.00000000,6189.88000000,51.79983600,1510558199999,321570.94670759,339,13.34329700,82893.20055407,21193.71012608
1510558200000,6189.26000000,6229.99000000,6150.00000000,6196.66000000,40.37519200,1510559999999,249606.03743680,198,21.32010300,131967.39539580,21200.26219197
1510560000000,6200.14000000,6229.96000000,6150.33000000,6208.00000000,19.90281100,1510561799999,123502.03878724,146,10.28850300,63977.73650700,21192.49800793
1510561800000,6223.00000000,6295.87000000,6212.01000000,6212.35000000,31.67765100,1510563599999,197927.75295771,168,14.70261800,91988.91294300,21145.11183811
1510563600000,6225.41000000,6271.00000000,6212.31000000,6270.94000000,17.71124800,1510565399999,110375.46826605,99,7.00024300,43690.38484530,21196.86144640
1510565400000,6270.94000000,6379.00000000,6258.45000000,6342.11000000,62.86807200,1510567199999,396886.71960756,332,42.84511800,270161.12332883,21191.02692483
1510567200000,6352.00000000,6398.99000000,6320.04000000,6323.01000000,42.61718900,1510568999999,271383.56507597,213,20.16052500,128539.37665637,21273.09536235
1510569000000,6323.02000000,6397.96000000,6323.02000000,6397.95000000,25.91962100,1510570799999,165118.25014934,130,14.03040800,89314.53731475,21256.79975637
1510570800000,6397.95000000,6480.00000000,6390.03000000,6418.27000000,83.67741300,1510572599999,538752.61859567,346,48.63642300,312775.95544885,21313.31645669
1510572600000,6418.39000000,6497.99000000,6418.39000000,6426.02000000,63.83420800,1510574399999,412642.46107245,336,27.56665300,178317.09563767,21302.16429320
1510574400000,6426.03000000,6474.92000000,6420.00000000,6463.97000000,38.48629100,1510576199999,248218.04469920,173,18.79094500,121350.48879186,21288.18139835
1510576200000,6463.97000000,6601.99000000,6455.03000000,6598.99000000,92.21983000,1510577999999,601974.75370458,505,56.38111600,367944.30558761,21300.54215966
1510578000000,6600.01000000,6697.47000000,6570.42000000,6679.97000000,131.74458900,1510579799999,872049.86798845,568,80.08472200,530376.88297511,21347.11026468
1510579800000,6679.97000000,6697.47000000,6450.02000000,6561.81000000,137.35941800,1510581599999,900176.35033098,804,75.49345000,494564.95905767,21448.27437333
1510581600000,6525.40000000,6564.98000000,6357.01000000,6382.03000000,116.01997500,1510583399999,746858.58371543,963,51.79988800,334366.77539702,21509.98998540
1510583400000,6379.97000000,6495.13000000,6358.61000000,6405.03000000,68.86271100,1510585199999,442799.70840188,448,30.77501200,198219.19009465,21576.06288134
1510585200000,6405.00000000,6538.99000000,6400.02000000,6533.90000000,42.93034600,1510586999999,277475.48995531,266,25.27470100,163430.48141947,21546.49051576
1510587000000,6533.90000000,6591.97000000,6491.23000000,6589.99000000,42.03809500,1510588799999,275065.56230874,346,24.92466600,163155.34825318,21463.06891111
1510588800000,6582.01000000,6599.61000000,6422.00000000,6425.02000000,45.49607200,1510590599999,296574.67244301,303,9.43461000,61600.29589191,21450.10989402
1510590600000,6452.36000000,6485.02000000,6325.12000000,6346.94000000,67.21084200,1510592399999,430083.74553773,347,16.76826400,107283.36791652,21433.89020653
1510592400000,6344.98000000,6485.08000000,6325.08000000,6369.97000000,44.05455900,1510594199999,281373.44848122,257,24.01447100,153262.76889430,21428.82265953
1510594200000,6364.98000000,6428.46000000,6340.02000000,6350.01000000,39.00490700,1510595999999,249221.33287108,238,13.34424400,85359.80401415,21433.35552426
1510596000000,6350.01000000,6350.01000000,6190.00000000,6239.06000000,97.97893300,1510597799999,615324.24817184,822,21.41378500,134664.90514723,21470.56789972
1510597800000,6230.00000000,6339.87000000,6208.03000000,6230.42000000,45.10805400,1510599599999,282417.09509311,354,27.97029200,175221.94647014,21513.18758073
1510599600000,6230.58000000,6450.00000000,6210.08000000,6401.00000000,82.85882000,1510601399999,524386.55298430,499,49.92742200,316528.41261202,21482.20122448
1510601400000,6401.00000000,6419.99000000,6283.01000000,6366.97000000,40.08004000,1510603199999,255710.63872820,217,17.37430900,110834.39564705,21612.29608839
1510603200000,6337.01000000,6425.73000000,6324.42000000,6365.95000000,28.83162900,1510604999999,183951.25665909,154,15.72406500,100640.10394590,21580.67851264
1510605000000,6338.58000000,6377.38000000,6256.54000000,6336.54000000,40.74592700,1510606799999,257495.76325507,270,18.38730700,116319.77504886,21593.72718547
1510606800000,6345.87000000,6483.00000000,6297.27000000,6419.72000000,44.03189800,1510608599999,282549.06495571,370,30.20633200,193829.09389713,21572.58169626
1510608600000,6424.99000000,6474.98000000,6400.00000000,6400.00000000,22.09800200,1510610399999,142355.61171731,156,8.07301900,52099.32014055,21563.93042658
1510610400000,6410.96000000,6446.00000000,6370.01000000,6425.00000000,13.69408200,1510612199999,87631.74550438,94,5.86057700,37560.84974223,21577.40939352
1510612200000,6401.43000000,6423.71000000,6380.22000000,6414.99000000,13.10390300,1510613999999,83888.47534062,94,10.01943600,64169.69501987,21589.41661567
1510614000000,6405.02000000,6500.00000000,6381.00000000,6500.00000000,12.95850700,1510615799999,83546.88879692,119,6.12710800,39575.87041816,21589.14861199
1510615800000,6500.00000000,6500.00000000,6425.73000000,6465.99000000,22.21836600,1510617599999,143549.87134867,177,7.51099300,48615.19532121,21608.61544096
1510617600000,6465.99000000,6550.00000000,6465.99000000,6545.01000000,47.91950200,1510619399999,312202.92109798,233,17.30112300,112750.04019048,21611.07229134
1510619400000,6545.01000000,6610.99000000,6545.00000000,6610.99000000,50.37753600,1510621199999,331320.74649977,312,28.85813900,189870.15518783,21635.33797112
1510621200000,6610.99000000,6649.99000000,6491.01000000,6630.00000000,54.42564800,1510622999999,360066.23718660,296,26.63303400,176361.33232235,21601.82411689
1510623000000,6647.99000000,6660.00000000,6582.84000000,6600.03000000,34.50726200,1510624799999,228671.38816088,231,17.01711100,112778.92309469,21654.22411156
1510624800000,6600.03000000,6620.44000000,6545.01000000,6600.04000000,39.25685100,1510626599999,258724.52230278,216,19.03261000,125453.11444073,21637.48659150
1510626600000,6630.25000000,6642.79000000,6600.81000000,6610.41000000,20.26957000,1510628399999,134183.97868728,174,7.42136200,49156.30729518,21654.64144723
1510628400000,6605.36000000,6650.00000000,6605.36000000,6630.00000000,38.08362600,1510630199999,252429.39408918,353,19.46934300,129062.94123699,21691.82733209
1510630200000,6635.00000000,6684.98000000,6565.50000000,6590.90000000,37.48378200,1510631999999,249049.57772594,333,20.91920000,139186.88438657,21683.94935322
1510632000000,6590.90000000,6639.68000000,6526.00000000,6560.20000000,32.60764900,1510633799999,214129.70554520,443,21.23132600,139496.00980251,21707.63489404
1510633800000,6562.05000000,6646.22000000,6554.89000000,6587.80000000,28.55837600,1510635599999,188602.92333558,152,14.04639700,93013.34828614,21670.89407507
1510635600000,6560.03000000,6579.66000000,6500.57000000,6530.00000000,15.65090400,1510637399999,102271.57698711,184,5.76973700,37741.51344698,21682.85464173
1510637400000,6538.99000000,6558.99000000,6500.00000000,6519.01000000,15.77995500,1510639199999,102868.19618420,224,9.52219600,62115.43160103,21711.00067873
1510639200000,6525.00000000,6599.55000000,6525.00000000,6547.77000000,22.89779000,1510640999999,150374.14276241,159,12.03468400,79014.74620036,21704.07897334
1510641000000,6579.47000000,6580.00000000,6530.50000000,6569.97000000,17.79478500,1510642799999,116790.90708690,176,9.72236800,63897.78960055,21705.60722244
1510642800000,6569.97000000,6585.75000000,6532.05000000,6569.20000000,13.98458500,1510644599999,91720.91990061,116,8.09239600,53124.56854423,21683.85954216
1510644600000,6567.54000000,6575.00000000,6510.10000000,6545.33000000,21.96217700,1510646399999,143624.85006908,154,5.81853500,38108.90860946,21730.43375924
1510646400000,6545.33000000,6563.08000000,6450.00000000,6469.96000000,32.42848900,1510648199999,211356.05123229,305,6.74982800,44083.58281698,21891.09764437
1510648200000,6450.00000000,6471.89000000,6401.00000000,6425.07000000,46.79516200,1510649999999,300594.54012807,619,23.32141800,149869.60293387,21887.45792211
1510650000000,6437.55000000,6489.99000000,6428.31000000,6468.68000000,23.99064500,1510651799999,155029.42587740,253,12.25548200,79250.59343951,21809.27757254
1510651800000,6489.97000000,6529.73000000,6469.02000000,6529.66000000,27.70449300,1510653599999,179850.54079704,475,12.64936900,82225.23501452,21832.11770029
1510653600000,6529.73000000,6560.00000000,6471.75000000,6499.95000000,34.70432300,1510655399999,226651.50042847,399,12.17837000,79701.03678795,21808.26848268
1510655400000,6498.98000000,6535.15000000,6460.00000000,6531.95000000,28.41562100,1510657199999,184683.22600081,161,20.31801900,132237.26136129,21905.28788600
1510657200000,6497.26000000,6530.22000000,6400.00000000,6435.00000000,32.99285400,1510658999999,213362.05573755,240,7.92447800,51438.18441669,21921.62690705
1510659000000,6435.00000000,6454.99000000,6401.01000000,6410.00000000,38.70997900,1510660799999,248705.12952207,223,20.53210800,132132.12064627,21994.06250100
1510660800000,6410.03000000,6437.00000000,6311.07000000,6375.00000000,74.10785800,1510662599999,472125.31412573,400,18.01716500,114705.37895007,21980.45147413
1510662600000,6370.00000000,6436.13000000,6343.18000000,6428.46000000,31.49127800,1510664399999,201211.37715587,248,17.03238600,108802.22101211,22039.37843016
1510664400000,6411.00000000,6429.19000000,6362.11000000,6362.11000000,27.18994800,1510666199999,173708.72492258,281,16.13979600,103281.50349259,21922.57661310
1510666200000,6362.11000000,6379.00000000,6343.21000000,6379.00000000,22.52385200,1510667999999,143313.70142614,151,12.50012100,79597.04301792,22018.14943777
1510668000000,6379.00000000,6472.93000000,6355.25000000,6468.00000000,24.57668100,1510669799999,157644.16475616,168,14.44266800,92625.75699416,21991.21685519
1510669800000,6430.00000000,6498.00000000,6422.00000000,6462.92000000,27.42624800,1510671599999,177341.94318796,237,16.42385800,106213.63741020,21963.43085994
1510671600000,6477.74000000,6510.00000000,6451.70000000,6460.03000000,24.35321800,1510673399999,157875.55318944,272,12.62132800,81885.30705128,22020.19053288
1510673400000,6479.93000000,6479.93000000,6400.00000000,6436.00000000,11.53937500,1510675199999,74339.20066550,135,4.60648500,29648.98337121,22063.39577722
1510675200000,6430.00000000,6466.27000000,6391.00000000,6446.98000000,18.61770900,1510676999999,119596.61537168,138,8.40325700,54037.48129382,21922.81472686
1510677000000,6441.56000000,6511.18000000,6433.71000000,6490.01000000,37.84671400,1510678799999,245547.31103404,157,23.80040800,154453.20430177,21988.32105701
1510678800000,6490.01000000,6530.00000000,6475.90000000,6520.99000000,14.99612100,1510680599999,97653.33180808,189,8.21656300,53483.14275846,21990.40998742
1510680600000,6520.99000000,6520.99000000,6475.00000000,6481.00000000,19.25151300,1510682399999,125063.64834881,148,9.88670700,64237.45329219,22021.26009080
1510682400000,6479.46000000,6531.00000000,6458.54000000,6494.97000000,9.52389400,1510684199999,61862.72201237,67,5.90405900,38301.83366436,22003.09444955
1510684200000,6493.94000000,6496.98000000,6456.55000000,6477.44000000,16.87602100,1510685999999,109239.99030144,112,10.56931100,68461.15696024,22036.66147562
1510686000000,6467.04000000,6500.00000000,6467.04000000,6500.00000000,19.50004600,1510687799999,126714.78990231,112,18.73830600,121783.01529488,22034.51898126
1510687800000,6500.00000000,6549.00000000,6498.79000000,6532.06000000,8.39848900,1510689599999,54694.62369669,83,5.02397700,32715.70015924,22033.32610197
1510689600000,6533.45000000,6574.91000000,6532.08000000,6570.24000000,10.03949900,1510691399999,65830.59355252,135,6.34475100,41644.63084447,22053.21764633
1510691400000,6570.24000000,6578.40000000,6550.43000000,6578.33000000,16.65630100,1510693199999,109346.02623828,84,9.42208300,61882.93713438,22056.25076177
1510693200000,6559.28000000,6580.00000000,6550.43000000,6574.96000000,8.69422800,1510694999999,57087.41902855,83,4.86108800,31942.36284890,22030.10885535
1510695000000,6562.01000000,6593.00000000,6550.43000000,6575.32000000,13.75305300,1510696799999,90288.30790961,152,4.23259500,27833.21808383,22073.35739610
1510696800000,6573.00000000,6588.32000000,6551.21000000,6563.75000000,9.23582600,1510698599999,60666.12984535,180,3.33656800,21958.78134042,22111.25097861
1510698600000,6580.19000000,6580.20000000,6546.07000000,6552.42000000,16.26484500,1510700399999,106726.05905081,104,4.83333500,31751.29404919,22135.88679081
1510700400000,6569.95000000,6569.95000000,6520.69000000,6554.99000000,22.34827100,1510702199999,146272.31620886,236,10.28556500,67384.45843928,22129.77681898
1510702200000,6554.99000000,6579.99000000,6525.07000000,6574.99000000,11.77997900,1510703999999,77315.65014401,173,7.67518900,50412.59728457,22144.18020425
1510704000000,6575.99000000,6680.00000000,6575.99000000,6650.10000000,36.06932400,1510705799999,239418.53190813,215,19.45867300,129113.21596055,22166.33493324
1510705800000,6650.23000000,6734.90000000,6650.23000000,6700.00000000,41.57636000,1510707599999,278682.60076431,322,19.31338200,129376.09408121,22126.24739898
1510707600000,6705.00000000,6750.00000000,6700.04000000,6749.98000000,31.44526600,1510709399999,211841.43873323,173,22.22276300,149710.88820693,22141.93320118
1510709400000,6749.46000000,6750.00000000,6720.11000000,6740.00000000,26.33833500,1510711199999,177484.85249597,147,17.59876100,118627.29474560,22220.22567737
1510711200000,6740.00000000,6840.00000000,6729.43000000,6825.00000000,66.35634000,1510712999999,451218.57340902,388,28.89181100,196055.98292735,22179.01529632
1510713000000,6824.97000000,6899.99000000,6810.03000000,6861.00000000,38.46904500,1510714799999,263857.97848068,285,18.46268300,126553.04795730,22188.61206751
1510714800000,6861.00000000,6877.45000000,6713.26000000,6773.99000000,38.78096700,1510716599999,264093.75413732,203,12.73735400,86919.69491768,22252.18388727
1510716600000,6774.00000000,6815.12000000,6765.10000000,6815.09000000,35.05883200,1510718399999,237917.52126021,180,25.24044500,171345.73758824,22305.01048672
1510718400000,6815.06000000,6829.89000000,6766.00000000,6766.75000000,33.34322000,1510720199999,226496.86512225,205,11.11528800,75637.97093461,22403.28553395
1510720200000,6766.74000000,6800.00000000,6749.98000000,6780.07000000,33.86983200,1510721999999,229520.71404302,218,15.82749800,107304.44202830,22380.38420286
1510722000000,6795.66000000,6814.92000000,6758.03000000,6814.92000000,29.50560800,1510723799999,200323.13002316,258,23.06343100,156665.29001863,22328.45634924
1510723800000,6814.92000000,6815.00000000,6790.00000000,6790.00000000,22.63219000,1510725599999,153866.30508213,198,8.03397900,54681.90116266,22434.19910649
1510725600000,6788.00000000,6804.94000000,6750.03000000,6794.60000000,23.43706300,1510727399999,158783.35003343,263,13.06080000,88555.88762133,22495.65111312
1510727400000,6794.59000000,6819.79000000,6793.77000000,6810.00000000,17.57346400,1510729199999,119548.79867917,152,8.53691600,58092.95894133,22402.85996029
1510729200000,6810.00000000,6888.00000000,6796.08000000,6870.58000000,75.77193300,1510730999999,520015.59662311,238,56.24579300,386033.31687229,22523.70982827
1510731000000,6871.88000000,6908.00000000,6828.77000000,6850.23000000,54.39650100,1510732799999,374754.78221668,206,10.69152900,73675.52510014,22534.71249237
1510732800000,6850.23000000,6881.95000000,6834.79000000,6875.00000000,14.33519200,1510734599999,98455.57058345,102,9.92780900,68235.72480400,22606.57393493
1510734600000,6875.00000000,6881.45000000,6860.01000000,6861.06000000,32.41176000,1510736399999,222860.00287499,226,8.73779000,60099.45122362,22565.19254381
1510736400000,6871.80000000,6890.00000000,6861.42000000,6890.00000000,39.65864900,1510738199999,273113.85696797,130,33.54954000,231140.10515063,22458.86984305
1510738200000,6895.00000000,6919.00000000,6825.00000000,6825.00000000,36.86417500,1510739999999,254115.82535264,195,16.30895000,112594.54504704,22470.26846393
1510740000000,6855.00000000,6879.86000000,6825.00000000,6871.68000000,31.95598000,1510741799999,218934.26188670,217,15.28788400,104765.71210819,22439.57632435
1510741800000,6871.66000000,6899.00000000,6855.67000000,6895.00000000,19.37935500,1510743599999,133477.02006812,132,10.41883900,71814.84622159,22356.48480417
1510743600000,6888.04000000,6950.00000000,6888.04000000,6949.99000000,23.50037200,1510745399999,162563.79712467,108,18.94595700,131130.46555243,22300.27540047
1510745400000,6949.95000000,6998.00000000,6917.18000000,6998.00000000,27.97572800,1510747199999,194785.91518618,194,17.37628600,121024.38244316,22302.62579474
1510747200000,6998.00000000,7084.99000000,6998.00000000,7016.00000000,82.17742200,1510748999999,577287.77524796,495,54.64835500,383947.00720241,22226.05169125
1510749000000,7016.98000000,7098.99000000,7016.52000000,7095.01000000,67.48450500,1510750799999,476792.30363315,388,47.07353200,333000.67774501,22204.81177054
1510750800000,7098.99000000,7098.99000000,7047.03000000,7048.01000000,43.44066500,1510752599999,306998.37048264,360,21.50860700,152034.68438527,22187.77352309
1510752600000,7048.01000000,7094.00000000,7027.76000000,7065.00000000,31.28803900,1510754399999,220690.54193429,316,21.19783100,149617.59279845,22137.33934888
1510754400000,7044.59000000,7153.02000000,7044.01000000,7140.00000000,74.34007300,1510756199999,528997.78095019,404,53.03493600,377437.88066603,22097.44722123
1510756200000,7138.58000000,7151.71000000,7100.79000000,7132.86000000,28.01545400,1510757999999,199600.41684343,162,13.53458400,96545.08577379,22110.61910265
1510758000000,7121.00000000,7200.00000000,7118.08000000,7192.53000000,33.33904100,1510759799999,238835.98961164,185,27.00780900,193369.39430543,22132.55347428
1510759800000,7191.71000000,7248.00000000,7184.96000000,7245.00000000,48.26285600,1510761599999,348372.46269003,298,30.33386200,219054.98525854,22156.94180138
1510761600000,7248.98000000,7249.99000000,7140.03000000,7170.00000000,62.27063900,1510763399999,448421.64817097,368,33.34200700,240041.72958605,22221.37546058
1510763400000,7170.02000000,7172.90000000,7057.00000000,7146.99000000,78.17060600,1510765199999,556733.20446952,335,27.32096500,194634.45407457,22313.07946872
1510765200000,7146.99000000,7195.98000000,7123.00000000,7143.00000000,35.71741300,1510766999999,255469.57828217,210,17.33260800,124086.00736886,22287.67441501
1510767000000,7143.00000000,7189.31000000,7123.01000000,7157.56000000,22.66607400,1510768799999,162130.72102484,130,7.21307700,51681.52952857,22280.64929870
1510768800000,7143.71000000,7168.69000000,7124.33000000,7140.00000000,24.70157400,1510770599999,176614.03428175,132,12.05871500,86285.24123706,22343.91155862
1510770600000,7140.00000000,7140.00000000,7062.58000000,7087.00000000,48.23341400,1510772399999,342299.71736394,159,14.28162300,101344.80585343,22339.29641613
1510772400000,7087.00000000,7180.00000000,7075.01000000,7149.00000000,27.55714700,1510774199999,196070.62899711,159,22.09070500,157225.59320711,22365.63391133
1510774200000,7149.00000000,7213.99000000,7144.98000000,7182.00000000,27.55480100,1510775999999,197661.49637968,127,9.88588700,70894.91762647,22386.49309880
1510776000000,7181.98000000,7269.99000000,7154.21000000,7260.00000000,33.06043300,1510777799999,239070.25369269,194,17.17937100,124350.97385257,22256.65694153
1510777800000,7260.00000000,7290.00000000,7230.00000000,7244.98000000,41.79636900,1510779599999,303575.86269023,148,16.81188700,122273.64057834,22275.10149707
1510779600000,7231.95000000,7290.00000000,7220.00000000,7261.00000000,37.95464000,1510781399999,275131.24653737,148,19.06588800,138517.91924583,22261.13528346
1510781400000,7261.00000000,7297.00000000,7250.53000000,7290.00000000,9.58902300,1510783199999,69798.69527893,79,6.35465400,46302.05013863,22281.07122360
1510783200000,7289.00000000,7298.00000000,7250.01000000,7255.00000000,20.41739100,1510784999999,148330.94994017,147,5.83309500,42428.42894736,22283.71968674
1510785000000,7268.97000000,7282.94000000,7200.01000000,7200.43000000,17.32132500,1510786799999,125170.88885169,146,6.22904000,44975.60910019,22272.32469190
1510786800000,7200.66000000,7227.72000000,7165.01000000,7180.02000000,18.17957600,1510788599999,130648.25576757,133,7.27169500,52218.81124038,22329.83780315
1510788600000,7180.01000000,7250.03000000,7180.01000000,7240.06000000,35.36187400,1510790399999,255352.58474971,135,26.92709600,194534.53125224,22264.30302234
1510790400000,7240.14000000,7279.99000000,7200.05000000,7224.86000000,31.70469300,1510792199999,228741.65171303,162,5.04259900,36462.19155380,22369.45905445
1510792200000,7204.25000000,7224.97000000,7175.10000000,7190.60000000,25.98845700,1510793999999,187235.61362893,154,7.90412100,57021.78193702,22318.18538116
1510794000000,7190.60000000,7190.60000000,7110.00000000,7122.99000000,28.88565000,1510795799999,206452.34524892,217,12.17954400,87050.63246459,22294.14818494
1510795800000,7121.00000000,7150.00000000,7076.00000000,7125.00000000,45.19512800,1510797599999,321055.77412380,277,25.12095400,178664.49004695,22256.68052930
1510797600000,7125.00000000,7164.99000000,7080.00000000,7130.00000000,30.68814800,1510799399999,218608.74309256,187,19.53506700,139269.89014245,22291.29175577
1510799400000,7130.00000000,7178.78000000,7130.00000000,7170.57000000,20.23581000,1510801199999,144928.78228591,206,14.11577700,101113.85599891,22241.52097348
1510801200000,7174.99000000,7179.06000000,7152.07000000,7163.59000000,20.03020800,1510802999999,143615.28165445,122,12.69762800,91070.67055021,22476.38312717
1510803000000,7163.17000000,7240.00000000,7163.02000000,7239.00000000,18.89597200,1510804799999,135728.27765394,110,15.00210400,107784.19949702,22468.14617025
1510804800000,7219.52000000,7234.48000000,7201.00000000,7201.36000000,24.76635500,1510806599999,178594.22134657,181,8.74661600,63161.87971977,22576.37796412
1510806600000,7201.36000000,7229.46000000,7175.01000000,7200.00000000,39.81590400,1510808399999,286713.29325077,108,5.20053700,37450.01353460,22574.73513604
1510808400000,7185.13000000,7199.45000000,7145.00000000,7172.96000000,22.37293400,1510810199999,160352.14708984,155,10.07624800,72253.81378922,22553.25399453
1510810200000,7153.05000000,7214.00000000,7153.05000000,7214.00000000,8.75346300,1510811999999,62917.41405270,76,5.66918000,40745.05723229,22641.75834036
1510812000000,7213.49000000,7250.00000000,7200.01000000,7240.00000000,8.93725900,1510813799999,64551.91941615,113,6.76887700,48912.21918323,22660.76728578
1510813800000,7234.22000000,7283.43000000,7226.33000000,7268.07000000,23.19342000,1510815599999,168178.45846790,196,14.41089000,104530.79672915,22659.70164737
1510815600000,7268.08000000,7283.43000000,7250.06000000,7278.00000000,17.54563400,1510817399999,127494.29138023,141,9.22176000,67018.49771659,22684.56444082
1510817400000,7277.99000000,7390.00000000,7277.99000000,7369.99000000,52.77979500,1510819199999,387018.15091003,290,41.08595800,301111.08716538,22601.19710621
1510819200000,7369.99000000,7419.99000000,7360.00000000,7398.00000000,67.22162700,1510820999999,496697.99050219,397,30.82597400,227879.60108567,22561.38645633
1510821000000,7389.49000000,7419.99000000,7360.13000000,7417.94000000,42.46971400,1510822799999,314039.33122289,314,18.78984000,138949.02165351,22580.39231741
1510822800000,7417.94000000,7478.28000000,7400.00000000,7436.01000000,45.56111500,1510824599999,338931.64916767,427,23.56549800,175227.17846874,22669.28462517
1510824600000,7436.02000000,7488.98000000,7420.01000000,7488.98000000,52.68213000,1510826399999,393018.93527438,321,19.20867600,143368.05838257,22538.46681845
1510826400000,7487.97000000,7546.70000000,7479.00000000,7516.99000000,99.09416300,1510828199999,743777.46580286,773,63.10073600,473727.40974175,22527.77742874
1510828200000,7510.68000000,7516.99000000,7445.67000000,7470.97000000,70.39104700,1510829999999,526070.49754521,432,35.27743900,263751.30015362,22640.27191104
1510830000000,7470.98000000,7490.00000000,7404.35000000,7420.00000000,61.47340300,1510831799999,459359.27954441,349,22.18269100,165968.37617603,22627.35163357
1510831800000,7419.98000000,7449.35000000,7360.00000000,7380.54000000,82.70204700,1510833599999,611287.39152387,362,43.36420600,320557.53058392,22706.51741945
1510833600000,7380.53000000,7482.02000000,7380.53000000,7480.19000000,57.22912400,1510835399999,425439.37739432,326,32.26118600,239801.03151391,22835.82652164
1510835400000,7480.19000000,7491.98000000,7402.05000000,7431.34000000,45.32225300,1510837199999,338020.83299070,296,20.08263900,149780.49841695,22921.18627466
1510837200000,7431.33000000,7487.26000000,7414.94000000,7421.01000000,41.69120700,1510838999999,310450.22979591,305,24.77196600,184569.72345038,23011.48913526
1510839000000,7421.00000000,7434.87000000,7313.00000000,7340.60000000,108.15090700,1510840799999,795594.52662859,669,58.05400900,426894.27749792,22999.12571219
1510840800000,7340.60000000,7420.06000000,7335.92000000,7415.96000000,41.97327800,1510842599999,310040.66837231,376,27.07847700,199980.54685213,22898.53068781
1510842600000,7414.98000000,7501.00000000,7362.32000000,7500.00000000,57.70154000,1510844399999,429426.46683341,421,30.38894900,226105.52924218,22966.24853521
1510844400000,7500.00000000,7509.72000000,7456.11000000,7464.09000000,42.37294200,1510846199999,316981.09724114,339,20.64187200,154532.93892973,22983.09288242
1510846200000,7471.99000000,7475.98000000,7427.00000000,7427.00000000,59.12584900,1510847999999,441170.08194241,265,26.88449000,200729.40823806,23022.12908258
1510848000000,7427.01000000,7474.51000000,7420.96000000,7458.57000000,34.29653800,1510849799999,255560.54693637,264,22.08107000,164531.93699596,22892.96531715
1510849800000,7440.00000000,7458.57000000,7393.38000000,7445.32000000,51.66642600,1510851599999,384116.37445510,239,41.49650100,308667.02846087,22939.39240903
1510851600000,7445.30000000,7480.01000000,7425.11000000,7479.99000000,33.31364000,1510853399999,248248.93272545,206,24.33601900,181352.86579495,22886.71331257
1510853400000,7463.39000000,7668.48000000,7458.19000000,7666.64000000,90.11912200,1510855199999,683102.89586738,538,56.63050900,429044.91201552,22939.51020078
1510855200000,7660.53000000,7747.00000000,7580.03000000,7720.02000000,75.11628500,1510856999999,577258.97456421,430,39.12829900,300477.60716004,22875.60762431
1510857000000,7721.01000000,7800.00000000,7657.03000000,7798.49000000,74.28040300,1510858799999,573482.56893184,478,42.09718500,325361.38363341,22853.42343619
1510858800000,7798.49000000,7800.19000000,7665.12000000,7667.56000000,101.69589600,1510860599999,789937.73388831,489,27.11998600,210523.19542768,22889.36140219
1510860600000,7695.98000000,7754.30000000,7695.98000000,7735.96000000,57.42306100,1510862399999,444150.47197554,325,28.88586300,223365.64025826,22961.20453447
1510862400000,7735.95000000,7735.98000000,7665.12000000,7720.00000000,34.44172700,1510864199999,265494.70751455,200,22.95797200,177086.20302663,22986.35902268
